step,t_play_ms,file_row,file_t_ms,az_cmd,el_cmd,orbit_push,ir_t_ms,rInterAz,rInterEl,delta_ms,note
218,1779124560180,22,1779124560100,120.71266243070829,19.37726695879309,0,1779124560260.0,120.71266,19.377269999999996,80.0,clamp?
219,1779124560190,22,1779124560100,120.71266243070829,19.37726695879309,0,1779124560270.0002,120.71266,19.377269999999996,80.000244140625,clamp?
220,1779124560200,23,1779124560200,120.72439999439267,19.386059806158595,1,1779124560240.0,120.71266,19.377269999999996,40.0,orbit
221,1779124560210,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560340.0,120.7244,19.38606,130.0,
222,1779124560220,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560300.0,120.7244,19.38606,80.0,clamp?
223,1779124560230,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560310.0002,120.7244,19.38606,80.000244140625,clamp?
224,1779124560240,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560320.0,120.7244,19.38606,80.0,clamp?
225,1779124560250,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560329.9998,120.7244,19.38606,79.999755859375,clamp?
226,1779124560260,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560340.0,120.7244,19.38606,80.0,clamp?
227,1779124560270,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560350.0002,120.7244,19.38606,80.000244140625,clamp?
228,1779124560280,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560360.0,120.7244,19.38606,80.0,clamp?
229,1779124560290,23,1779124560200,120.72439999439267,19.386059806158595,0,1779124560369.9998,120.7244,19.38606,79.999755859375,clamp?
230,1779124560300,24,1779124560300,120.7362687155155,19.3958434593015,1,1779124560340.0,120.7244,19.38606,40.0,orbit
231,1779124560310,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560440.0,120.73627,19.395840000000007,130.0,
232,1779124560320,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560400.0,120.73627,19.395840000000007,80.0,clamp?
233,1779124560330,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560409.9998,120.73627,19.395840000000007,79.999755859375,clamp?
234,1779124560340,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560420.0,120.73627,19.395840000000007,80.0,clamp?
235,1779124560350,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560430.0002,120.73627,19.395840000000007,80.000244140625,clamp?
236,1779124560360,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560440.0,120.73627,19.395840000000007,80.0,clamp?
237,1779124560370,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560449.9998,120.73627,19.395840000000007,79.999755859375,clamp?
238,1779124560380,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560460.0,120.73627,19.395840000000007,80.0,clamp?
239,1779124560390,24,1779124560300,120.7362687155155,19.3958434593015,0,1779124560470.0002,120.73627,19.395840000000007,80.000244140625,clamp?
240,1779124560400,25,1779124560400,120.74803060527718,19.404633965918457,1,1779124560440.0,120.73627,19.395840000000007,40.0,orbit
241,1779124560410,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560540.0,120.74803,19.404629999999997,130.0,
242,1779124560420,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560500.0,120.74803,19.404629999999997,80.0,clamp?
243,1779124560430,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560510.0002,120.74803,19.404629999999997,80.000244140625,clamp?
244,1779124560440,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560520.0,120.74803,19.404629999999997,80.0,clamp?
245,1779124560450,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560529.9998,120.74803,19.404629999999997,79.999755859375,clamp?
246,1779124560460,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560540.0,120.74803,19.404629999999997,80.0,clamp?
247,1779124560470,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560550.0002,120.74803,19.404629999999997,80.000244140625,clamp?
248,1779124560480,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560560.0,120.74803,19.404629999999997,80.0,clamp?
249,1779124560490,25,1779124560400,120.74803060527718,19.404633965918457,0,1779124560569.9998,120.74803,19.404629999999997,79.999755859375,clamp?
250,1779124560500,26,1779124560500,120.75992402181336,19.41441526076037,1,1779124560540.0,120.74803,19.404629999999997,40.0,orbit
251,1779124560510,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560640.0,120.75992,19.414420000000007,130.0,
252,1779124560520,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560600.0,120.75992,19.414420000000007,80.0,clamp?
253,1779124560530,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560609.9998,120.75992,19.414420000000007,79.999755859375,clamp?
254,1779124560540,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560620.0,120.75992,19.414420000000007,80.0,clamp?
255,1779124560550,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560630.0002,120.75992,19.414420000000007,80.000244140625,clamp?
256,1779124560560,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560640.0,120.75992,19.414420000000007,80.0,clamp?
257,1779124560570,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560649.9998,120.75992,19.414420000000007,79.999755859375,clamp?
258,1779124560580,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560660.0,120.75992,19.414420000000007,80.0,clamp?
259,1779124560590,26,1779124560500,120.75992402181336,19.41441526076037,0,1779124560670.0002,120.75992,19.414420000000007,80.000244140625,clamp?
260,1779124560600,27,1779124560600,120.77171096771278,19.423203374741465,1,1779124560640.0,120.75992,19.414420000000007,40.0,orbit
261,1779124560610,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560740.0,120.77171,19.423199999999994,130.0,
262,1779124560620,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560700.0,120.77171,19.423199999999994,80.0,clamp?
263,1779124560630,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560710.0002,120.77171,19.423199999999994,80.000244140625,clamp?
264,1779124560640,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560720.0,120.77171,19.423199999999994,80.0,clamp?
265,1779124560650,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560729.9998,120.77171,19.423199999999994,79.999755859375,clamp?
266,1779124560660,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560740.0,120.77171,19.423199999999994,80.0,clamp?
267,1779124560670,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560750.0002,120.77171,19.423199999999994,80.000244140625,clamp?
268,1779124560680,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560760.0,120.77171,19.423199999999994,80.0,clamp?
269,1779124560690,27,1779124560600,120.77171096771278,19.423203374741465,0,1779124560769.9998,120.77171,19.423199999999994,79.999755859375,clamp?
270,1779124560700,28,1779124560700,120.78362980582904,19.432982227979625,1,1779124560740.0,120.77171,19.423199999999994,40.0,orbit
271,1779124560710,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560840.0,120.78363,19.43298,130.0,
272,1779124560720,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560800.0,120.78363,19.43298,80.0,clamp?
273,1779124560730,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560809.9998,120.78363,19.43298,79.999755859375,clamp?
274,1779124560740,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560820.0,120.78363,19.43298,80.0,clamp?
275,1779124560750,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560830.0002,120.78363,19.43298,80.000244140625,clamp?
276,1779124560760,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560840.0,120.78363,19.43298,80.0,clamp?
277,1779124560770,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560849.9998,120.78363,19.43298,79.999755859375,clamp?
278,1779124560780,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560860.0,120.78363,19.43298,80.0,clamp?
279,1779124560790,28,1779124560700,120.78362980582904,19.432982227979625,0,1779124560870.0002,120.78363,19.43298,80.000244140625,clamp?
280,1779124560800,29,1779124560800,120.7954425330802,19.44176785812698,1,1779124560840.0,120.78363,19.43298,40.0,orbit
281,1779124560810,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560940.0,120.79544,19.441770000000005,130.0,
282,1779124560820,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560900.0,120.79544,19.441770000000005,80.0,clamp?
283,1779124560830,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560910.0002,120.79544,19.441770000000005,80.000244140625,clamp?
284,1779124560840,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560920.0,120.79544,19.441770000000005,80.0,clamp?
285,1779124560850,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560929.9998,120.79544,19.441770000000005,79.999755859375,clamp?
286,1779124560860,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560940.0,120.79544,19.441770000000005,80.0,clamp?
287,1779124560870,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560950.0002,120.79544,19.441770000000005,80.000244140625,clamp?
288,1779124560880,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560960.0,120.79544,19.441770000000005,80.0,clamp?
289,1779124560890,29,1779124560800,120.7954425330802,19.44176785812698,0,1779124560969.9998,120.79544,19.441770000000005,79.999755859375,clamp?
290,1779124560900,30,1779124560900,120.80738751984455,19.45154419504708,1,1779124560940.0,120.79544,19.441770000000005,40.0,orbit
291,1779124560910,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561040.0,120.80739,19.451539999999994,130.0,
292,1779124560920,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561000.0,120.80739,19.451539999999994,80.0,clamp?
293,1779124560930,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561009.9998,120.80739,19.451539999999994,79.999755859375,clamp?
294,1779124560940,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561020.0,120.80739,19.451539999999994,80.0,clamp?
295,1779124560950,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561030.0002,120.80739,19.451539999999994,80.000244140625,clamp?
296,1779124560960,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561040.0,120.80739,19.451539999999994,80.0,clamp?
297,1779124560970,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561049.9998,120.80739,19.451539999999994,79.999755859375,clamp?
298,1779124560980,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561060.0,120.80739,19.451539999999994,80.0,clamp?
299,1779124560990,30,1779124560900,120.80738751984455,19.45154419504708,0,1779124561070.0002,120.80739,19.451539999999994,80.000244140625,clamp?
300,1779124561000,31,1779124561000,120.81922675689675,19.460327278174656,1,1779124561040.0,120.80739,19.451539999999994,40.0,orbit
301,1779124561010,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561140.0,120.81923,19.46033,130.0,
302,1779124561020,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561100.0,120.81923,19.46033,80.0,clamp?
303,1779124561030,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561110.0002,120.81923,19.46033,80.000244140625,clamp?
304,1779124561040,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561120.0,120.81923,19.46033,80.0,clamp?
305,1779124561050,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561129.9998,120.81923,19.46033,79.999755859375,clamp?
306,1779124561060,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561140.0,120.81923,19.46033,80.0,clamp?
307,1779124561070,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561150.0002,120.81923,19.46033,80.000244140625,clamp?
308,1779124561080,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561160.0,120.81923,19.46033,80.0,clamp?
309,1779124561090,31,1779124561000,120.81922675689675,19.460327278174656,0,1779124561169.9998,120.81923,19.46033,79.999755859375,clamp?
310,1779124561100,32,1779124561100,120.83107911896003,19.46910908306239,1,1779124561140.0,120.81923,19.46033,40.0,orbit
311,1779124561110,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561240.0,120.83108,19.46911,130.0,
312,1779124561120,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561200.0,120.83108,19.46911,80.0,clamp?
313,1779124561130,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561209.9998,120.83108,19.46911,79.999755859375,clamp?
314,1779124561140,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561220.0,120.83108,19.46911,80.0,clamp?
315,1779124561150,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561230.0002,120.83108,19.46911,80.000244140625,clamp?
316,1779124561160,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561240.0,120.83108,19.46911,80.0,clamp?
317,1779124561170,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561249.9998,120.83108,19.46911,79.999755859375,clamp?
318,1779124561180,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561260.0,120.83108,19.46911,80.0,clamp?
319,1779124561190,32,1779124561100,120.83107911896003,19.46910908306239,0,1779124561270.0002,120.83108,19.46911,80.000244140625,clamp?
320,1779124561200,33,1779124561200,120.84306189315933,19.478881812050115,1,1779124561240.0,120.83108,19.46911,40.0,orbit
321,1779124561210,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561340.0,120.84306,19.478880000000004,130.0,
322,1779124561220,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561300.0,120.84306,19.478880000000004,80.0,clamp?
323,1779124561230,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561310.0002,120.84306,19.478880000000004,80.000244140625,clamp?
324,1779124561240,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561320.0,120.84306,19.478880000000004,80.0,clamp?
325,1779124561250,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561329.9998,120.84306,19.478880000000004,79.999755859375,clamp?
326,1779124561260,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561340.0,120.84306,19.478880000000004,80.0,clamp?
327,1779124561270,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561350.0002,120.84306,19.478880000000004,80.000244140625,clamp?
328,1779124561280,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561360.0,120.84306,19.478880000000004,80.0,clamp?
329,1779124561290,33,1779124561200,120.84306189315933,19.478881812050115,0,1779124561369.9998,120.84306,19.478880000000004,79.999755859375,clamp?
330,1779124561300,34,1779124561300,120.85493466039881,19.487661730177663,1,1779124561340.0,120.84306,19.478880000000004,40.0,orbit
331,1779124561310,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561440.0,120.85493,19.487660000000005,130.0,
332,1779124561320,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561400.0,120.85493,19.487660000000005,80.0,clamp?
333,1779124561330,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561409.9998,120.85493,19.487660000000005,79.999755859375,clamp?
334,1779124561340,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561420.0,120.85493,19.487660000000005,80.0,clamp?
335,1779124561350,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561430.0002,120.85493,19.487660000000005,80.000244140625,clamp?
336,1779124561360,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561440.0,120.85493,19.487660000000005,80.0,clamp?
337,1779124561370,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561449.9998,120.85493,19.487660000000005,79.999755859375,clamp?
338,1779124561380,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561460.0,120.85493,19.487660000000005,80.0,clamp?
339,1779124561390,34,1779124561300,120.85493466039881,19.487661730177663,0,1779124561470.0002,120.85493,19.487660000000005,80.000244140625,clamp?
340,1779124561400,35,1779124561400,120.86693340546289,19.49743301250215,1,1779124561440.0,120.85493,19.487660000000005,40.0,orbit
